student_id,age,gender,state,family_income,high_school_gpa,sat_score,act_score,attendance_rate,ap_courses,extracurricular_count,volunteer_hours,leadership_positions,coding_projects,social_media_hours,online_certifications,essay_score,recommendation_score,interview_score,admission_status
837958,17,Male,Florida,47787,2.68,1430,14,88.4,2,2,61,2,3,2.7,0,66.0,71.2,64.9,1
599299,22,Female,Virginia,44346,3.16,1302,31,98.7,2,5,173,0,1,5.8,2,80.8,86.5,78.3,1
118197,19,Female,Washington,39924,3.58,1071,23,80.8,5,3,94,0,2,7.7,0,60.1,73.6,84.7,1
562957,18,Female,Texas,28333,2.92,806,22,97.8,2,3,58,3,3,4.1,3,86.0,83.7,100.0,1
609269,21,Male,Ohio,42624,4.0,1263,21,86.3,0,3,29,1,4,4.6,3,64.7,62.6,64.6,1
323028,17,Male,Texas,31525,3.88,621,32,81.4,6,2,93,0,2,4.5,3,69.9,76.2,27.4,1
4936,17,Other,Texas,257455,2.39,1095,24,92.5,4,4,124,0,1,6.8,0,80.2,86.5,65.8,1
425292,18,Female,California,29413,3.72,1037,32,89.3,6,4,87,2,5,7.0,4,80.5,89.4,87.9,1
596600,19,Female,Ohio,102631,2.76,1259,11,95.7,4,1,225,1,2,6.1,0,48.8,62.0,89.9,1
356214,18,Female,Ohio,32266,2.99,615,17,100.0,2,5,158,1,1,2.9,5,65.7,83.6,77.7,1
126730,17,Female,Virginia,41358,3.55,1312,26,91.5,4,7,52,3,4,2.1,2,93.6,76.1,92.0,1
905718,17,Male,New York,52845,2.83,1011,18,83.0,1,5,80,0,1,6.6,2,68.2,79.3,51.0,0
418959,18,Male,North Carolina,26006,2.7,940,23,94.1,2,1,108,2,1,5.1,1,67.0,64.8,93.9,0
712004,20,Male,California,170105,3.2,1271,23,96.9,3,3,152,2,2,5.4,4,81.2,76.1,78.9,1
782074,18,Male,New York,106082,3.27,1109,23,84.1,6,3,107,0,3,5.8,2,88.8,80.6,82.2,1
46625,16,Female,Illinois,126427,2.75,927,23,81.8,3,5,114,1,1,4.5,0,92.6,77.1,95.4,1
752487,19,Female,Ohio,55902,2.93,1136,24,95.3,2,4,146,1,0,4.0,0,86.3,66.0,92.2,1
353887,21,Female,Illinois,46709,2.97,950,20,95.8,1,2,89,3,1,2.0,4,72.4,93.8,94.1,1
783966,16,Male,New York,52102,3.04,683,23,93.5,2,4,130,0,4,5.5,1,65.6,74.2,76.9,1
290722,17,Female,Texas,55846,3.58,1057,22,90.1,4,2,56,2,1,6.9,3,87.8,83.0,83.7,1
226020,22,Male,Texas,36252,3.36,515,28,90.5,2,7,53,0,3,5.6,2,86.9,65.4,79.5,1
262350,21,Female,North Carolina,43265,3.37,736,28,94.3,1,3,108,0,1,2.6,2,69.5,65.6,81.4,0
868626,19,Female,Ohio,25660,3.42,730,20,98.2,7,3,174,1,2,5.6,1,61.5,91.6,82.3,1
240142,16,Female,Ohio,34586,3.65,1174,27,86.3,1,5,75,2,1,4.0,1,78.4,71.5,78.1,1
200761,20,Male,North Carolina,29957,2.79,1149,6,97.9,3,2,136,0,2,6.4,4,76.2,72.3,79.0,1
60840,19,Male,Virginia,29457,3.76,1245,25,94.2,2,1,137,1,2,5.2,2,60.7,74.2,77.5,1
492185,21,Female,New York,57596,3.75,1168,24,86.7,1,4,86,2,0,2.4,2,88.2,70.7,50.2,1
927785,18,Male,North Carolina,40070,3.29,1205,28,97.2,4,4,122,2,3,3.3,2,67.6,72.4,92.2,1
560531,21,Male,California,56719,3.02,1052,18,100.0,4,8,75,0,1,7.2,2,86.2,82.0,89.0,1
446382,22,Female,New York,271981,2.71,964,19,90.7,3,4,71,1,4,3.3,2,82.7,97.8,75.3,1
787827,21,Male,Illinois,64536,3.51,1274,18,93.8,2,6,203,4,2,5.9,1,86.3,75.1,89.9,1
799605,18,Female,Washington,99677,3.36,901,19,97.2,3,3,79,0,2,6.2,2,95.8,71.0,38.8,1
574208,21,Female,New York,41620,3.33,927,30,99.9,2,4,75,3,0,5.4,1,99.6,78.3,87.7,1
221154,21,Male,Texas,43047,3.3,1061,26,98.6,3,6,132,1,3,6.0,3,93.8,79.4,64.1,1
136698,22,Female,Ohio,17917,2.89,1096,27,100.0,2,6,70,1,2,2.0,1,99.8,80.2,77.2,1
654897,21,Male,Ohio,36046,2.85,1278,29,100.0,5,5,132,1,1,2.8,4,64.9,93.7,69.0,1
431603,16,Female,North Carolina,31622,2.84,1090,31,89.0,4,6,70,1,1,5.0,2,76.7,87.1,86.8,1
514346,17,Female,Virginia,114459,3.39,798,27,91.5,3,1,84,2,3,6.4,1,69.7,75.3,94.9,1
847100,17,Male,Washington,30203,4.0,1010,24,100.0,2,5,187,1,0,6.3,2,61.1,100.0,57.3,1
750429,22,Female,Illinois,45711,3.17,1179,18,96.1,1,2,106,3,2,1.4,3,80.4,73.1,66.9,1
338227,21,Male,Washington,57890,3.43,1062,27,96.7,1,4,79,1,2,6.8,2,70.4,71.5,85.9,1
563813,20,Female,California,44766,3.25,1226,19,88.3,3,3,302,3,2,4.4,6,67.5,84.7,57.6,1
257805,22,Male,Florida,20529,3.46,1261,24,93.3,3,3,112,0,4,4.6,3,82.2,72.1,31.8,1
925940,18,Female,Washington,54157,3.59,921,19,96.8,3,3,162,1,3,5.4,1,74.8,89.6,68.5,1
418436,21,Male,Ohio,69191,2.57,1154,27,96.3,2,5,125,1,2,2.6,3,96.1,81.6,69.0,1
355615,17,Male,California,55971,3.97,1203,23,92.3,3,9,88,2,1,6.1,0,100.0,69.0,65.6,1
290269,17,Female,Virginia,37382,2.88,1188,26,91.5,4,6,141,1,0,3.2,3,89.8,79.1,49.0,1
378691,19,Female,Texas,37766,2.61,1268,27,91.5,0,4,39,1,3,7.9,5,72.6,87.9,78.7,1
749811,22,Female,Texas,27294,2.71,1053,23,89.6,4,6,118,5,1,8.9,1,68.4,83.2,68.4,1
526497,21,Male,Washington,88797,2.67,1283,21,90.0,3,5,104,0,0,9.4,2,75.4,69.5,88.9,1
359985,21,Male,Georgia,23924,3.19,959,22,94.7,5,6,122,2,1,7.0,1,94.2,73.4,71.1,1
766560,21,Female,Illinois,54483,3.33,1403,28,87.8,2,1,104,2,0,6.2,1,80.0,80.4,69.1,1
641107,19,Female,Florida,61430,2.93,986,22,90.0,1,7,53,1,2,3.7,0,44.5,80.1,77.1,1
134969,18,Male,Illinois,102003,3.27,1285,28,88.4,4,3,99,1,2,6.4,0,77.3,90.9,82.8,1
750748,20,Male,Washington,81470,3.14,1012,21,97.3,3,1,106,0,2,4.9,0,77.2,98.6,72.4,1
873786,18,Male,Florida,11470,3.37,1245,23,95.7,5,7,47,2,2,2.9,0,68.8,86.6,56.9,1
760056,17,Male,Georgia,26776,2.75,1298,24,92.8,5,5,134,4,3,5.6,3,69.7,83.1,76.5,1
650158,18,Male,California,55874,4.0,645,30,94.1,2,6,259,2,1,2.5,2,87.7,78.0,46.1,1
101318,18,Female,Virginia,205789,3.02,971,18,89.3,4,4,80,2,2,3.6,1,86.2,74.4,65.4,1
10158,19,Female,Ohio,82696,2.25,1044,16,89.8,5,7,125,3,4,4.2,2,61.0,66.6,76.2,0
317065,17,Female,California,88452,3.15,1252,28,92.6,4,5,136,0,2,6.9,1,84.0,63.9,67.8,1
739738,22,Female,Florida,84788,3.35,698,27,88.7,5,6,70,0,0,2.6,1,70.6,86.0,82.6,1
386466,16,Female,New York,65019,4.0,1379,20,86.8,3,3,59,1,1,3.1,0,78.0,72.0,54.7,1
498752,18,Female,Ohio,33092,3.6,1083,18,88.1,4,5,83,0,3,5.3,1,49.0,75.5,70.0,1
512645,16,Male,Virginia,80671,3.92,1275,24,92.3,2,4,83,1,0,4.8,3,56.8,72.0,55.0,1
922404,22,Male,Ohio,107437,3.62,1130,27,90.4,3,4,166,1,1,5.7,1,88.8,82.3,83.4,1
481514,17,Female,Washington,36873,3.61,1406,31,97.7,2,6,219,1,2,6.4,1,72.2,96.5,57.7,1
656511,21,Male,New York,45067,3.76,721,25,87.1,1,4,131,0,6,7.0,1,58.9,91.3,65.9,1
347763,17,Male,North Carolina,66567,2.05,838,33,89.8,3,5,64,3,1,6.1,1,46.4,83.9,68.3,0
568519,19,Male,Georgia,132541,2.62,1196,25,88.0,0,7,161,0,3,8.6,5,68.4,88.3,70.6,1
50464,19,Female,New York,58424,2.88,493,23,73.7,4,3,158,1,1,2.5,1,80.3,83.4,54.6,0
89602,20,Male,Texas,88144,3.66,1416,18,99.5,1,4,86,1,5,2.4,1,66.1,66.8,59.9,1
329305,20,Female,North Carolina,63818,3.2,885,26,89.5,3,1,74,0,1,4.7,3,88.3,77.9,58.3,1
622279,16,Male,California,29003,3.61,1084,32,89.8,3,1,84,1,3,4.4,2,74.9,77.5,65.3,0
6553,18,Male,North Carolina,38028,3.27,1088,16,92.2,2,5,65,1,1,4.7,5,80.8,85.6,87.8,1
371781,17,Female,Florida,43102,2.89,607,17,92.8,6,5,127,1,0,5.2,3,78.8,79.3,68.1,1
220401,22,Male,New York,62110,3.1,1381,16,92.9,3,7,23,0,4,7.1,4,74.4,72.1,76.8,1
590466,19,Male,Georgia,29288,3.07,1111,34,86.5,2,4,135,3,0,6.6,1,81.1,66.6,84.1,0
230314,18,Female,California,37997,2.89,828,36,96.3,2,1,63,1,1,4.7,4,67.7,87.5,67.1,0
711412,21,Male,Ohio,40244,4.0,871,29,81.7,6,6,66,1,2,6.2,5,74.0,69.7,49.7,1
725129,22,Male,Florida,69920,2.68,1386,27,81.3,3,7,105,0,0,5.3,3,70.5,84.8,99.7,1
347854,17,Female,New York,20941,2.43,712,25,95.2,6,2,144,4,1,6.9,1,58.5,96.0,94.6,1
556925,19,Male,Ohio,89757,2.41,1273,36,81.9,4,4,59,1,2,5.5,2,84.7,88.0,65.7,1
68635,22,Female,New York,94823,3.27,1250,26,95.6,3,10,93,4,1,3.9,4,81.0,78.6,75.5,1
172502,22,Male,Illinois,58324,3.64,1242,22,100.0,7,2,108,3,1,5.1,1,47.1,65.6,56.0,1
410091,16,Male,Washington,60059,3.12,1261,28,92.9,6,7,95,1,3,5.2,2,69.6,83.5,79.2,1
192586,19,Female,California,108774,3.3,1254,15,88.5,1,1,90,1,1,1.7,4,64.2,69.7,58.2,1
854132,18,Male,California,39040,3.4,908,18,84.0,1,2,109,2,1,3.0,3,82.1,81.2,59.6,1
565522,22,Female,California,42340,3.29,1075,23,100.0,7,6,167,3,7,3.8,3,74.3,74.9,70.5,1
603094,18,Male,California,125775,2.92,1600,30,100.0,4,5,78,1,3,2.5,1,58.1,66.1,92.2,1
890496,19,Male,North Carolina,33191,2.8,1240,16,84.4,3,3,147,1,2,1.7,0,92.2,84.2,91.2,1
750941,19,Female,California,45307,3.19,1132,14,95.6,4,2,29,1,4,3.3,1,76.3,72.5,93.6,1
759721,18,Male,Washington,44016,3.34,864,28,95.5,1,5,143,0,2,5.7,0,64.4,63.8,90.6,0
517345,17,Male,Washington,156862,2.84,1138,28,86.8,1,1,80,2,0,4.5,0,61.5,81.8,64.0,1
644691,16,Male,Texas,48599,2.89,1459,25,94.2,1,2,87,4,2,3.1,2,89.4,68.4,32.4,1
472179,16,Female,Georgia,50093,3.23,1061,31,93.2,3,2,88,1,3,5.1,0,87.5,67.8,79.3,1
282348,22,Male,Illinois,39854,3.67,1222,14,88.5,2,1,29,0,3,7.6,4,62.2,82.0,68.1,1
695716,16,Male,Georgia,47790,4.0,1034,26,90.7,3,1,116,3,1,5.9,1,67.0,80.7,88.9,1
847763,17,Male,Washington,67103,2.52,1036,31,91.4,2,3,83,1,3,1.6,1,69.0,68.0,75.4,1
435583,22,Female,Virginia,35292,3.46,1527,28,100.0,4,10,61,4,2,2.5,3,92.5,86.6,88.9,1
389689,18,Female,Ohio,65381,4.0,1087,22,91.1,4,5,149,2,2,0.7,2,83.6,70.9,61.0,1
363339,21,Male,Florida,66387,3.18,1366,25,100.0,7,4,59,1,3,4.8,4,71.3,71.4,85.0,1
386920,18,Female,North Carolina,86823,2.63,1370,28,88.4,5,2,78,1,3,5.3,1,60.8,69.1,80.6,1
101780,19,Female,Florida,57829,4.0,1377,25,99.2,2,4,88,1,1,3.1,2,89.9,93.3,87.1,1
820985,16,Female,Virginia,74343,4.0,1502,30,91.4,4,2,144,2,1,5.1,4,75.7,84.4,64.6,1
970672,16,Male,Washington,191562,3.4,1069,21,100.0,3,6,133,2,0,2.6,2,82.0,88.1,79.7,1
484350,18,Male,Florida,18839,3.59,878,26,98.3,5,1,106,1,6,3.9,3,66.1,78.2,70.0,1
778928,19,Female,Virginia,40223,3.02,1600,21,99.0,3,2,141,2,2,4.6,4,80.0,65.2,88.5,1
737099,18,Male,Washington,22453,2.98,1285,30,87.9,2,7,62,1,0,6.5,2,75.6,79.7,94.2,1
210011,17,Male,Texas,70658,2.85,646,25,90.9,5,4,144,4,1,5.2,2,76.0,93.8,73.9,1
764314,22,Female,Illinois,65884,2.83,890,18,90.6,3,5,175,1,3,4.9,0,80.3,77.8,95.0,1
452852,22,Male,Washington,37930,3.12,1007,30,93.0,4,6,156,0,1,4.8,1,85.0,65.1,85.4,1
262459,16,Female,California,29997,2.96,551,25,87.0,6,7,34,1,2,6.5,0,61.1,82.2,62.7,1
359146,21,Female,Florida,116801,3.54,1075,17,100.0,0,2,146,1,3,2.4,3,74.8,68.8,98.9,1
547098,19,Male,California,64300,2.45,1098,32,90.9,4,6,68,2,2,5.3,1,70.2,79.6,88.2,1
204949,22,Male,Virginia,128655,3.46,1151,27,96.5,5,4,76,1,0,6.4,1,52.1,67.9,100.0,1
749113,19,Female,Florida,86585,3.78,1411,24,85.5,1,4,197,1,0,4.6,2,65.2,90.1,73.3,1
653189,18,Male,Illinois,46016,2.73,1558,21,82.0,1,2,22,2,1,6.0,3,58.4,67.4,62.3,0
938505,16,Female,Texas,69285,3.2,1564,29,87.4,3,1,46,3,3,6.0,1,63.9,93.8,52.0,1
212943,21,Female,New York,65939,3.08,1334,24,83.8,3,2,80,0,0,3.9,1,71.6,80.3,74.7,1
146939,21,Male,Virginia,77433,2.75,1240,23,92.7,1,3,43,2,4,0.0,1,84.4,81.9,96.7,1
395121,20,Male,Virginia,49536,4.0,802,19,97.6,4,6,185,0,2,8.1,1,66.5,89.8,74.5,1
349012,16,Male,Washington,27829,3.47,1021,13,87.6,2,2,120,1,1,2.0,1,63.6,81.9,79.9,1
987886,20,Female,Ohio,77161,2.73,1483,28,91.7,2,6,148,2,0,2.2,0,56.9,83.2,43.6,1
749754,18,Female,North Carolina,14778,2.54,1331,19,87.1,0,2,43,3,1,2.6,4,91.7,86.8,91.8,1
777952,17,Female,Ohio,83419,2.71,961,23,96.0,2,3,129,0,2,4.3,0,71.8,87.6,83.9,0
532256,19,Male,Virginia,89066,3.03,1363,30,94.7,2,10,64,0,0,4.4,1,51.9,83.5,71.9,1
202931,17,Female,Ohio,40231,3.46,1600,29,88.5,4,3,132,1,4,4.3,0,89.4,78.4,60.5,1
915203,21,Female,North Carolina,32295,2.96,1197,36,92.6,3,6,112,2,2,4.3,4,83.7,68.5,65.3,1
550421,18,Male,Florida,55705,2.5,1226,22,87.9,4,5,66,1,2,7.9,2,84.0,69.9,80.2,1
102968,20,Female,Washington,105449,3.1,1132,25,94.7,4,2,77,1,5,3.5,0,61.3,66.8,74.3,1
604697,22,Female,California,45713,2.89,1139,36,91.0,1,3,56,3,3,2.9,2,89.3,99.4,84.2,1
669033,16,Other,New York,16682,2.43,1343,27,84.7,7,4,146,3,3,4.5,6,80.6,81.2,87.0,1
576042,17,Male,Florida,56758,3.54,1071,21,97.5,3,6,73,1,2,7.2,1,61.4,74.9,69.6,1
737329,20,Female,California,60429,3.59,1077,18,99.1,0,6,117,2,3,5.3,1,89.9,83.3,63.8,1
54914,18,Female,California,74745,1.98,927,20,97.6,0,1,221,2,1,2.3,2,90.8,78.7,76.3,1
676562,18,Male,Ohio,47164,2.61,893,32,89.8,1,3,33,0,2,6.9,1,75.2,84.0,80.0,0
570219,21,Female,Virginia,195907,3.16,1086,21,89.1,2,4,144,2,3,6.1,5,71.8,68.0,57.2,1
14311,18,Male,Georgia,71470,3.55,1176,10,100.0,3,4,104,1,1,2.8,2,78.9,63.3,67.9,1
219638,21,Male,Florida,23784,2.84,1338,24,90.5,3,7,110,0,2,2.5,4,72.1,81.6,63.4,1
487466,17,Male,Ohio,33217,2.71,1209,17,82.7,2,5,33,0,1,2.6,4,79.7,62.3,66.8,0
612050,20,Female,Georgia,58762,2.47,1093,22,88.1,3,1,105,4,0,4.8,7,68.1,79.3,98.0,1
941837,22,Female,Illinois,22832,3.07,1212,16,88.4,2,5,105,1,1,4.4,4,50.7,84.0,79.3,1
128868,20,Female,Georgia,69404,3.04,1038,26,85.5,1,3,62,2,2,3.1,1,80.1,72.8,90.2,0
514808,19,Male,Florida,137047,2.98,928,28,100.0,1,6,102,0,2,4.5,4,79.9,85.7,38.4,0
270987,18,Male,New York,50569,3.04,1029,25,96.5,2,6,93,1,2,6.4,3,50.9,66.5,61.7,1
598057,17,Female,Georgia,26391,1.99,972,23,94.4,3,3,274,3,3,4.3,0,81.1,96.1,94.1,1
680588,18,Male,California,56098,2.31,1213,26,85.8,2,2,123,0,2,4.1,2,83.6,65.5,44.1,1
850007,18,Male,Florida,136198,3.48,1237,25,96.5,1,2,180,0,2,3.7,2,76.1,92.1,60.3,1
152640,20,Female,Georgia,52024,3.03,910,23,87.9,1,4,83,0,6,3.0,2,71.0,78.5,96.3,1
365683,21,Male,Virginia,28299,3.1,999,28,82.3,3,2,80,1,2,3.2,0,84.3,74.6,64.3,1
647104,16,Male,Ohio,54511,3.04,867,20,91.5,0,7,77,0,4,4.5,2,83.8,72.1,71.5,1
732553,21,Male,Florida,44969,3.15,1187,26,90.0,4,3,70,0,3,4.0,2,57.4,92.7,69.9,1
254186,16,Female,Illinois,17741,3.15,1401,20,91.2,3,6,79,0,1,5.3,1,91.3,94.5,83.1,1
939701,16,Male,Georgia,69116,3.7,908,24,96.8,2,7,193,0,1,6.9,5,64.8,80.3,75.3,1
448602,20,Female,Washington,36898,2.96,1328,25,96.4,3,2,98,1,2,4.7,0,64.6,89.1,86.8,1
232524,18,Female,California,41087,2.41,532,15,86.4,1,2,131,0,2,2.6,2,77.4,76.2,95.5,1
7872,19,Male,North Carolina,54379,3.91,1056,14,90.8,5,5,154,2,0,4.4,1,70.1,77.3,54.6,1
514428,19,Female,Virginia,144730,3.32,913,20,100.0,1,3,58,0,5,6.4,1,79.8,77.0,69.9,1
890463,22,Male,Georgia,86423,2.81,1319,27,93.6,4,7,44,1,2,4.4,3,77.8,82.7,63.7,1
404153,17,Female,Virginia,38904,2.66,1292,28,100.0,1,6,132,1,3,4.4,2,57.7,83.1,80.8,1
90734,16,Female,Ohio,107701,3.49,689,32,96.7,0,5,143,1,1,4.6,4,83.4,80.6,59.6,1
614143,16,Female,North Carolina,111544,3.53,1115,30,100.0,3,4,47,1,2,5.5,0,69.5,92.3,53.7,1
94955,20,Male,Florida,51514,4.0,960,33,93.7,3,4,32,2,3,2.4,4,86.2,63.3,73.4,1
284364,21,Female,North Carolina,74607,3.17,1078,20,88.5,2,3,93,1,3,3.8,3,77.7,75.7,68.1,1
992329,17,Female,Ohio,48525,2.88,889,18,81.9,4,4,91,1,2,6.3,3,64.9,60.5,70.7,0
582541,19,Female,Georgia,117616,3.57,1140,23,100.0,2,5,94,3,0,1.5,0,64.0,68.5,65.5,1
178444,19,Female,Georgia,36577,2.07,1068,34,96.7,6,3,83,1,2,6.4,4,69.6,62.5,52.2,0
146747,20,Male,California,21704,3.1,995,7,90.1,1,3,68,4,3,1.0,3,92.0,84.9,70.3,1
784196,19,Male,Ohio,46252,3.54,1117,17,98.9,4,5,72,0,0,3.4,4,55.9,74.4,59.0,1
940761,19,Female,North Carolina,62327,2.39,1055,31,95.8,6,4,37,3,0,2.0,3,87.9,75.6,65.5,1
671700,18,Male,Georgia,22547,2.62,1106,23,84.3,1,9,47,3,3,5.0,2,85.5,78.8,97.0,1
853317,20,Female,California,113014,3.29,1058,19,94.7,4,4,220,2,4,5.7,2,67.1,92.1,78.5,1
203022,22,Male,Washington,69082,2.36,1342,22,78.5,1,4,77,1,3,5.2,1,85.2,72.7,68.0,1
192843,20,Female,New York,44217,2.33,862,30,86.6,5,3,70,2,1,5.3,3,77.7,68.8,85.7,0
915034,17,Male,North Carolina,164769,3.38,948,23,95.4,2,5,111,0,0,5.7,1,89.3,91.5,94.0,1
64101,16,Male,Texas,53280,2.83,917,32,88.8,5,5,65,2,1,5.0,4,80.8,86.9,61.9,1
231237,19,Male,Ohio,51637,4.0,1441,20,79.7,3,6,115,2,3,7.3,2,68.0,80.0,41.4,1
392301,21,Male,Florida,9134,3.49,756,29,83.1,3,4,67,1,0,4.1,1,76.6,80.3,85.7,1
984522,16,Female,California,128856,2.53,929,28,94.2,6,6,122,1,2,3.6,4,89.6,67.7,96.1,1
513518,18,Female,Ohio,38938,3.41,1203,19,87.0,3,6,108,0,3,5.4,2,67.6,74.4,81.6,1
205331,20,Female,Virginia,18001,2.91,676,20,83.9,4,8,26,0,2,4.1,2,59.1,95.5,81.6,0
750334,21,Male,California,89710,3.17,1600,25,90.5,5,5,57,3,2,5.9,0,80.7,82.9,100.0,1
495801,20,Male,Ohio,163665,3.75,1241,23,89.8,5,4,130,0,4,3.1,3,89.4,68.7,48.1,1
100840,20,Male,Georgia,65374,3.59,1085,12,90.8,3,5,81,1,1,6.6,1,63.9,66.6,66.4,1
282162,21,Other,Virginia,45749,3.41,1058,29,94.0,1,6,106,0,3,5.2,1,70.9,68.2,75.5,1
988705,17,Female,Illinois,71898,3.55,774,36,91.2,5,3,133,1,0,7.7,3,89.0,76.3,63.5,1
916326,19,Male,North Carolina,425998,2.92,1293,23,89.7,3,7,89,5,2,4.8,4,62.0,73.8,100.0,1
213078,19,Male,Texas,112073,3.13,1131,21,92.0,2,3,73,2,1,4.2,0,73.1,77.3,57.8,1
906640,17,Female,North Carolina,27086,2.99,1051,32,87.9,3,0,139,2,1,6.7,0,83.1,88.8,73.8,1
291794,16,Male,Florida,46224,1.91,1550,25,95.8,3,3,19,0,3,3.3,0,85.9,89.5,69.2,0
762171,22,Male,Ohio,49849,3.22,1203,20,88.0,3,4,77,1,3,5.1,3,82.9,78.7,89.3,1
962179,18,Male,Washington,60922,2.84,1387,35,85.7,2,8,62,2,1,4.8,1,73.1,74.6,66.3,1
700531,17,Female,New York,50979,3.17,834,15,87.4,5,5,54,0,2,5.4,2,64.3,59.9,85.6,0
542977,16,Male,Florida,115190,3.27,1215,20,97.7,6,9,99,0,0,2.2,1,56.2,71.8,56.1,1
234765,20,Other,Florida,70777,3.13,889,29,92.6,5,1,52,0,3,3.7,3,53.3,71.5,73.9,0
408098,22,Male,Virginia,64588,3.37,1185,18,85.3,4,7,300,2,2,4.1,2,70.5,72.9,89.2,1
701082,19,Female,California,96993,2.7,1390,28,100.0,0,3,134,0,0,5.2,1,99.7,61.3,100.0,1
543383,22,Female,Georgia,147403,3.6,838,23,99.4,3,6,105,3,0,0.0,4,93.6,79.9,87.4,1
159936,21,Male,Florida,44767,3.13,1225,19,98.6,7,7,102,2,1,5.7,3,80.6,76.5,86.3,1
396557,18,Female,Georgia,82145,4.0,926,23,94.0,6,5,154,0,2,2.6,3,56.6,76.5,59.8,1
928129,18,Male,New York,41370,3.04,943,23,84.0,3,4,75,2,3,3.9,0,70.7,71.9,58.8,0
551485,19,Female,Florida,89161,3.82,1084,23,85.9,2,5,83,2,3,6.6,2,68.3,81.1,72.5,1
833057,19,Female,Washington,30587,3.35,1025,24,97.1,1,1,41,1,0,3.6,2,74.6,71.3,57.3,0
303969,16,Female,Washington,85366,2.7,794,24,88.2,3,4,118,0,4,3.8,1,61.7,86.4,79.6,0
84648,18,Male,Washington,28055,3.68,965,8,96.5,3,2,108,1,0,7.7,2,82.7,73.8,88.9,1
527343,16,Female,Washington,24750,3.7,864,23,99.1,2,5,32,0,2,5.7,2,77.8,69.9,100.0,0
508409,18,Female,Texas,42316,2.85,1237,17,90.5,3,5,184,4,2,2.3,1,75.5,69.5,99.4,1
583574,19,Male,Florida,46092,3.0,1059,18,86.1,1,2,127,1,2,5.5,1,100.0,60.9,52.3,1
692709,22,Male,New York,68636,2.95,914,25,100.0,2,5,62,1,1,4.7,2,72.4,73.6,81.7,0
411216,18,Male,Washington,54754,3.52,1086,24,95.2,2,3,40,0,3,3.5,2,75.0,80.4,100.0,1
529048,20,Female,Washington,187185,2.81,836,27,93.3,5,2,161,1,0,7.6,2,67.8,77.7,36.2,1
724461,16,Female,California,107673,2.91,1097,16,90.5,1,3,72,0,1,7.8,2,76.1,96.3,58.3,1
525461,20,Male,Illinois,32869,3.14,1049,27,97.5,1,4,77,1,3,5.1,0,68.1,78.1,89.0,1
705232,19,Male,Illinois,35197,4.0,1032,23,96.2,3,3,113,0,3,6.1,1,86.5,63.0,84.7,1
529167,18,Male,Washington,28509,3.39,973,29,94.6,7,4,131,2,3,0.7,0,73.9,83.2,74.4,1
845446,20,Male,Washington,33930,2.19,1111,17,88.8,4,5,139,1,1,5.4,2,72.9,88.7,65.5,1
241674,18,Female,North Carolina,32740,2.8,1257,14,87.7,7,3,142,3,1,3.5,2,81.5,77.3,77.2,1
728857,21,Female,Illinois,48396,3.93,1154,23,93.8,6,1,83,0,1,6.8,5,93.9,83.1,57.5,1
148917,17,Male,Ohio,122011,4.0,1061,19,86.8,1,2,115,0,1,9.3,2,79.9,79.3,78.3,1
999038,20,Female,Virginia,113272,3.18,1064,32,95.3,4,2,102,2,1,0.0,5,83.9,79.0,67.9,1
453647,16,Female,Ohio,34261,3.1,1026,21,93.8,3,4,112,1,0,0.4,1,63.7,65.7,62.6,1
943841,22,Male,Florida,164943,4.0,1183,15,100.0,2,3,60,2,0,4.7,2,81.0,86.8,60.6,1
961877,18,Male,Illinois,58631,3.46,1061,36,96.6,2,2,166,0,4,4.7,2,66.2,72.8,84.6,1
772421,19,Female,Virginia,73103,3.61,1235,12,89.4,5,1,120,1,0,4.7,2,69.0,82.7,75.3,1
160934,17,Female,North Carolina,34452,2.93,953,24,90.8,5,4,152,3,2,1.9,3,68.7,73.9,72.6,1
361091,17,Male,California,113726,3.77,1305,35,95.4,7,2,65,1,0,5.2,0,82.4,53.9,76.2,1
282102,21,Male,North Carolina,61393,3.2,1262,22,86.1,2,4,217,2,3,4.4,4,88.4,92.4,82.8,1
432790,17,Male,Virginia,40038,2.95,1029,30,96.8,4,2,122,0,3,4.3,3,79.8,75.1,67.6,1
310239,21,Female,Georgia,37834,3.94,1291,36,89.3,2,6,230,1,1,3.1,1,78.0,76.4,98.1,1
592898,19,Male,North Carolina,70166,3.12,1239,11,85.4,1,5,39,1,1,2.7,3,68.3,81.3,81.2,1
947154,16,Female,Washington,22366,3.3,1212,28,80.9,6,2,78,2,0,6.2,3,67.2,76.9,89.1,1
776696,17,Female,North Carolina,74454,3.29,1256,9,96.4,6,3,54,1,0,6.4,2,77.4,89.0,67.5,1
439466,19,Female,North Carolina,50835,3.52,1329,19,87.4,4,4,98,0,1,5.0,2,91.6,69.8,59.9,1
744583,21,Female,Illinois,102597,3.69,1502,18,95.1,4,2,35,2,1,5.4,0,83.8,79.4,71.7,1
452080,19,Female,Ohio,90996,4.0,932,22,93.6,2,6,141,1,2,3.6,2,54.2,91.1,84.2,1
373776,16,Female,North Carolina,117971,3.29,1158,26,91.8,3,3,92,3,1,3.6,3,71.7,90.6,47.5,1
362489,18,Male,North Carolina,92272,3.6,1112,22,88.6,3,4,103,4,3,6.2,5,92.9,77.7,80.4,1
621253,17,Female,Illinois,39811,2.84,875,16,93.8,5,5,124,2,2,3.7,2,60.9,58.9,73.1,0
