id,name,photo,type,reason,team_name
37127,M. Odegaard,https://media.api-sports.io/football/players/37127.png,Missing Fixture,Ankle Injury,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
1460,B. Saka,https://media.api-sports.io/football/players/1460.png,Questionable,Muscle Injury,Arsenal
38746,J. Timber,https://media.api-sports.io/football/players/38746.png,Questionable,Muscle Injury,Arsenal
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
24888,Hwang Hee-Chan,https://media.api-sports.io/football/players/24888.png,Missing Fixture,Ankle Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
195717,Y. Mosquera,https://media.api-sports.io/football/players/195717.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Missing Fixture,Knee Injury,Wolves
388777,B. Meupiyou,https://media.api-sports.io/football/players/388777.png,Questionable,Injury,Wolves
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
629,K. De Bruyne,https://media.api-sports.io/football/players/629.png,Missing Fixture,Muscle Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Missing Fixture,Knee Injury,Manchester City
280,Alisson,https://media.api-sports.io/football/players/280.png,Missing Fixture,Hamstring Injury,Liverpool
19035,H. Elliott,https://media.api-sports.io/football/players/19035.png,Missing Fixture,Broken ankle,Liverpool
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Questionable,Injury,Liverpool
47380,M. Cucurella,https://media.api-sports.io/football/players/47380.png,Missing Fixture,Yellow Cards,Chelsea
22094,W. Fofana,https://media.api-sports.io/football/players/22094.png,Missing Fixture,Yellow Cards,Chelsea
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Muscle Injury,Chelsea
2933,B. Chilwell,https://media.api-sports.io/football/players/2933.png,Questionable,Illness,Chelsea
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
18746,M. Gibbs-White,https://media.api-sports.io/football/players/18746.png,Missing Fixture,Suspended,Nottingham Forest
22149,I. Sangare,https://media.api-sports.io/football/players/22149.png,Missing Fixture,Lacking Match Fitness,Nottingham Forest
2938,J. Ward-Prowse,https://media.api-sports.io/football/players/2938.png,Missing Fixture,Red Card,Nottingham Forest
1440,R. Holding,https://media.api-sports.io/football/players/1440.png,Missing Fixture,Lacking Match Fitness,Crystal Palace
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
126949,C. Richards,https://media.api-sports.io/football/players/126949.png,Missing Fixture,Thigh Injury,Crystal Palace
50999,M. Turner,https://media.api-sports.io/football/players/50999.png,Missing Fixture,Loan agreement,Crystal Palace
3339,C. Doucoure,https://media.api-sports.io/football/players/3339.png,Questionable,Ankle Injury,Crystal Palace
18779,H. Choudhury,https://media.api-sports.io/football/players/18779.png,Missing Fixture,Shoulder Injury,Leicester
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
18943,J. Vestergaard,https://media.api-sports.io/football/players/18943.png,Missing Fixture,Ankle Injury,Leicester
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
22149,I. Sangare,https://media.api-sports.io/football/players/22149.png,Missing Fixture,Lacking Match Fitness,Nottingham Forest
18746,M. Gibbs-White,https://media.api-sports.io/football/players/18746.png,Questionable,Ankle Injury,Nottingham Forest
138931,J. Philogene,https://media.api-sports.io/football/players/138931.png,Missing Fixture,Red Card,Aston Villa
304853,A. Scott,https://media.api-sports.io/football/players/304853.png,Missing Fixture,Knee Injury,Bournemouth
37161,L. Sinisterra,https://media.api-sports.io/football/players/37161.png,Questionable,Injury,Bournemouth
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
427736,Gustavo Nunes,https://media.api-sports.io/football/players/427736.png,Missing Fixture,Back Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
127579,J. Greaves,https://media.api-sports.io/football/players/127579.png,Missing Fixture,Thigh Injury,Ipswich
2752,M. Luongo,https://media.api-sports.io/football/players/2752.png,Missing Fixture,Ankle Injury,Ipswich
19182,A. Tuanzebe,https://media.api-sports.io/football/players/19182.png,Missing Fixture,Finger Injury,Ipswich
18823,B. Johnson,https://media.api-sports.io/football/players/18823.png,Questionable,Thigh Injury,Ipswich
10329,Joao Pedro,https://media.api-sports.io/football/players/10329.png,Missing Fixture,Injury,Brighton
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
296,J. Milner,https://media.api-sports.io/football/players/296.png,Missing Fixture,Thigh Injury,Brighton
19030,M. O'Riley,https://media.api-sports.io/football/players/19030.png,Missing Fixture,Ankle Injury,Brighton
19265,A. Webster,https://media.api-sports.io/football/players/19265.png,Missing Fixture,Muscle Injury,Brighton
383685,Y. Minteh,https://media.api-sports.io/football/players/383685.png,Questionable,Muscle Injury,Brighton
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
24888,Hwang Hee-Chan,https://media.api-sports.io/football/players/24888.png,Missing Fixture,Ankle Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
195717,Y. Mosquera,https://media.api-sports.io/football/players/195717.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Missing Fixture,Knee Injury,Wolves
388777,B. Meupiyou,https://media.api-sports.io/football/players/388777.png,Questionable,Injury,Wolves
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
629,K. De Bruyne,https://media.api-sports.io/football/players/629.png,Missing Fixture,Muscle Injury,Manchester City
1422,J. Doku,https://media.api-sports.io/football/players/1422.png,Missing Fixture,Injury,Manchester City
19187,J. Grealish,https://media.api-sports.io/football/players/19187.png,Missing Fixture,Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Missing Fixture,Knee Injury,Manchester City
627,K. Walker,https://media.api-sports.io/football/players/627.png,Missing Fixture,Illness,Manchester City
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
18873,R. Fraser,https://media.api-sports.io/football/players/18873.png,Missing Fixture,Red Card,Southampton
130421,W. Smallbone,https://media.api-sports.io/football/players/130421.png,Missing Fixture,Thigh Injury,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Missing Fixture,Thigh Injury,Southampton
138822,A. Broja,https://media.api-sports.io/football/players/138822.png,Missing Fixture,Calf Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
895,J. Garner,https://media.api-sports.io/football/players/895.png,Missing Fixture,Lower Back Injury,Everton
284500,T. Iroegbunam,https://media.api-sports.io/football/players/284500.png,Missing Fixture,Ankle Injury,Everton
2729,J. Andersen,https://media.api-sports.io/football/players/2729.png,Missing Fixture,Red Card,Fulham
2920,T. Castagne,https://media.api-sports.io/football/players/2920.png,Missing Fixture,Thigh Injury,Fulham
2823,S. Lukic,https://media.api-sports.io/football/players/2823.png,Missing Fixture,Shoulder Injury,Fulham
104,Carlos Vinicius,https://media.api-sports.io/football/players/104.png,Questionable,Calf Injury,Fulham
1440,R. Holding,https://media.api-sports.io/football/players/1440.png,Missing Fixture,Lacking Match Fitness,Crystal Palace
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
126949,C. Richards,https://media.api-sports.io/football/players/126949.png,Missing Fixture,Thigh Injury,Crystal Palace
3339,C. Doucoure,https://media.api-sports.io/football/players/3339.png,Questionable,Ankle Injury,Crystal Palace
186,Son Heung-Min,https://media.api-sports.io/football/players/186.png,Questionable,Injury,Tottenham
19235,D. Spence,https://media.api-sports.io/football/players/19235.png,Questionable,Groin Injury,Tottenham
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Muscle Injury,Chelsea
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
169,K. Trippier,https://media.api-sports.io/football/players/169.png,Missing Fixture,Muscle Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
18886,M. Dubravka,https://media.api-sports.io/football/players/18886.png,Questionable,Knee Injury,Newcastle
25391,N. Fullkrug,https://media.api-sports.io/football/players/25391.png,Missing Fixture,Achilles Tendon Injury,West Ham
15911,M. Kudus,https://media.api-sports.io/football/players/15911.png,Missing Fixture,Red Card,West Ham
9971,Antony,https://media.api-sports.io/football/players/9971.png,Missing Fixture,Ankle Injury,Manchester United
2935,H. Maguire,https://media.api-sports.io/football/players/2935.png,Missing Fixture,Muscle Injury,Manchester United
284322,K. Mainoo,https://media.api-sports.io/football/players/284322.png,Missing Fixture,Muscle Injury,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Questionable,Knee Injury,Manchester United
19220,M. Mount,https://media.api-sports.io/football/players/19220.png,Questionable,Head Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Questionable,Health problems,Manchester United
157052,R. Calafiori,https://media.api-sports.io/football/players/157052.png,Missing Fixture,Knee Injury,Arsenal
37127,M. Odegaard,https://media.api-sports.io/football/players/37127.png,Missing Fixture,Ankle Injury,Arsenal
22090,W. Saliba,https://media.api-sports.io/football/players/22090.png,Missing Fixture,Red Card,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
280,Alisson,https://media.api-sports.io/football/players/280.png,Missing Fixture,Hamstring Injury,Liverpool
2678,Diogo Jota,https://media.api-sports.io/football/players/2678.png,Missing Fixture,Muscle Injury,Liverpool
19035,H. Elliott,https://media.api-sports.io/football/players/19035.png,Missing Fixture,Broken ankle,Liverpool
180317,C. Bradley,https://media.api-sports.io/football/players/180317.png,Questionable,Injury,Liverpool
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Questionable,Injury,Liverpool
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
169,K. Trippier,https://media.api-sports.io/football/players/169.png,Missing Fixture,Muscle Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
19163,J. Murphy,https://media.api-sports.io/football/players/19163.png,Questionable,Thigh Injury,Newcastle
157052,R. Calafiori,https://media.api-sports.io/football/players/157052.png,Missing Fixture,Knee Injury,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
37127,M. Odegaard,https://media.api-sports.io/football/players/37127.png,Questionable,Ankle Injury,Arsenal
2273,K. Arrizabalaga,https://media.api-sports.io/football/players/2273.png,Missing Fixture,Groin Injury,Bournemouth
304853,A. Scott,https://media.api-sports.io/football/players/304853.png,Missing Fixture,Knee Injury,Bournemouth
37161,L. Sinisterra,https://media.api-sports.io/football/players/37161.png,Missing Fixture,Injury,Bournemouth
284797,D. Ouattara,https://media.api-sports.io/football/players/284797.png,Questionable,Injury,Bournemouth
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
19187,J. Grealish,https://media.api-sports.io/football/players/19187.png,Missing Fixture,Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Missing Fixture,Knee Injury,Manchester City
138836,H. Clarke,https://media.api-sports.io/football/players/138836.png,Missing Fixture,Red Card,Ipswich
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
127579,J. Greaves,https://media.api-sports.io/football/players/127579.png,Missing Fixture,Thigh Injury,Ipswich
19365,C. Ogbene,https://media.api-sports.io/football/players/19365.png,Missing Fixture,Calf Injury,Ipswich
18397,J. Taylor,https://media.api-sports.io/football/players/18397.png,Missing Fixture,Injury,Ipswich
19182,A. Tuanzebe,https://media.api-sports.io/football/players/19182.png,Missing Fixture,Finger Injury,Ipswich
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
18779,H. Choudhury,https://media.api-sports.io/football/players/18779.png,Questionable,Shoulder Injury,Leicester
280,Alisson,https://media.api-sports.io/football/players/280.png,Missing Fixture,Hamstring Injury,Liverpool
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Missing Fixture,Muscle Injury,Liverpool
2678,Diogo Jota,https://media.api-sports.io/football/players/2678.png,Missing Fixture,Chest Injury,Liverpool
19035,H. Elliott,https://media.api-sports.io/football/players/19035.png,Missing Fixture,Broken ankle,Liverpool
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
296,J. Milner,https://media.api-sports.io/football/players/296.png,Missing Fixture,Thigh Injury,Brighton
19265,A. Webster,https://media.api-sports.io/football/players/19265.png,Missing Fixture,Muscle Injury,Brighton
18963,L. Dunk,https://media.api-sports.io/football/players/18963.png,Questionable,Calf Injury,Brighton
10329,Joao Pedro,https://media.api-sports.io/football/players/10329.png,Questionable,Injury,Brighton
383685,Y. Minteh,https://media.api-sports.io/football/players/383685.png,Questionable,Muscle Injury,Brighton
19030,M. O'Riley,https://media.api-sports.io/football/players/19030.png,Questionable,Ankle Injury,Brighton
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
22149,I. Sangare,https://media.api-sports.io/football/players/22149.png,Missing Fixture,Lacking Match Fitness,Nottingham Forest
2938,J. Ward-Prowse,https://media.api-sports.io/football/players/2938.png,Missing Fixture,Loan agreement,Nottingham Forest
25391,N. Fullkrug,https://media.api-sports.io/football/players/25391.png,Missing Fixture,Achilles Tendon Injury,West Ham
15911,M. Kudus,https://media.api-sports.io/football/players/15911.png,Missing Fixture,Red Card,West Ham
1243,T. Soucek,https://media.api-sports.io/football/players/1243.png,Missing Fixture,Illness,West Ham
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
130421,W. Smallbone,https://media.api-sports.io/football/players/130421.png,Missing Fixture,Thigh Injury,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Missing Fixture,Thigh Injury,Southampton
18873,R. Fraser,https://media.api-sports.io/football/players/18873.png,Questionable,Injury,Southampton
138822,A. Broja,https://media.api-sports.io/football/players/138822.png,Missing Fixture,Calf Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
895,J. Garner,https://media.api-sports.io/football/players/895.png,Missing Fixture,Lower Back Injury,Everton
284500,T. Iroegbunam,https://media.api-sports.io/football/players/284500.png,Missing Fixture,Ankle Injury,Everton
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
24888,Hwang Hee-Chan,https://media.api-sports.io/football/players/24888.png,Missing Fixture,Ankle Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
195717,Y. Mosquera,https://media.api-sports.io/football/players/195717.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Missing Fixture,Knee Injury,Wolves
388777,B. Meupiyou,https://media.api-sports.io/football/players/388777.png,Questionable,Injury,Wolves
19586,E. Eze,https://media.api-sports.io/football/players/19586.png,Missing Fixture,Thigh Injury,Crystal Palace
1440,R. Holding,https://media.api-sports.io/football/players/1440.png,Missing Fixture,Lacking Match Fitness,Crystal Palace
2490,J. Lerma,https://media.api-sports.io/football/players/2490.png,Missing Fixture,Thigh Injury,Crystal Palace
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
126949,C. Richards,https://media.api-sports.io/football/players/126949.png,Missing Fixture,Thigh Injury,Crystal Palace
18847,J. Ward,https://media.api-sports.io/football/players/18847.png,Missing Fixture,Injury,Crystal Palace
288102,A. Wharton,https://media.api-sports.io/football/players/288102.png,Missing Fixture,Groin Injury,Crystal Palace
336564,W. Odobert,https://media.api-sports.io/football/players/336564.png,Missing Fixture,Thigh Injury,Tottenham
152849,M. van de Ven,https://media.api-sports.io/football/players/152849.png,Missing Fixture,Thigh Injury,Tottenham
19235,D. Spence,https://media.api-sports.io/football/players/19235.png,Questionable,Groin Injury,Tottenham
2287,R. Barkley,https://media.api-sports.io/football/players/2287.png,Missing Fixture,Injury,Aston Villa
9971,Antony,https://media.api-sports.io/football/players/9971.png,Missing Fixture,Ankle Injury,Manchester United
2935,H. Maguire,https://media.api-sports.io/football/players/2935.png,Missing Fixture,Muscle Injury,Manchester United
284322,K. Mainoo,https://media.api-sports.io/football/players/284322.png,Missing Fixture,Muscle Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Questionable,Knee Injury,Manchester United
19220,M. Mount,https://media.api-sports.io/football/players/19220.png,Questionable,Head Injury,Manchester United
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Muscle Injury,Chelsea
18,J. Sancho,https://media.api-sports.io/football/players/18.png,Missing Fixture,Illness,Chelsea
2823,S. Lukic,https://media.api-sports.io/football/players/2823.png,Missing Fixture,Shoulder Injury,Fulham
104,Carlos Vinicius,https://media.api-sports.io/football/players/104.png,Questionable,Calf Injury,Fulham
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
427736,Gustavo Nunes,https://media.api-sports.io/football/players/427736.png,Missing Fixture,Back Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
1119,K. Ajer,https://media.api-sports.io/football/players/1119.png,Missing Fixture,Foot Injury,Brentford
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
284797,D. Ouattara,https://media.api-sports.io/football/players/284797.png,Missing Fixture,Injury,Bournemouth
304853,A. Scott,https://media.api-sports.io/football/players/304853.png,Missing Fixture,Knee Injury,Bournemouth
37161,L. Sinisterra,https://media.api-sports.io/football/players/37161.png,Missing Fixture,Injury,Bournemouth
19586,E. Eze,https://media.api-sports.io/football/players/19586.png,Missing Fixture,Thigh Injury,Crystal Palace
1440,R. Holding,https://media.api-sports.io/football/players/1440.png,Missing Fixture,Lacking Match Fitness,Crystal Palace
18806,W. Hughes,https://media.api-sports.io/football/players/18806.png,Missing Fixture,Yellow Cards,Crystal Palace
2490,J. Lerma,https://media.api-sports.io/football/players/2490.png,Missing Fixture,Thigh Injury,Crystal Palace
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
1468,E. Nketiah,https://media.api-sports.io/football/players/1468.png,Missing Fixture,Thigh Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
288102,A. Wharton,https://media.api-sports.io/football/players/288102.png,Missing Fixture,Groin Injury,Crystal Palace
2823,S. Lukic,https://media.api-sports.io/football/players/2823.png,Missing Fixture,Shoulder Injury,Fulham
2869,E. Alvarez,https://media.api-sports.io/football/players/2869.png,Missing Fixture,Red Card,West Ham
25391,N. Fullkrug,https://media.api-sports.io/football/players/25391.png,Missing Fixture,Achilles Tendon Injury,West Ham
15911,M. Kudus,https://media.api-sports.io/football/players/15911.png,Missing Fixture,Red Card,West Ham
138822,A. Broja,https://media.api-sports.io/football/players/138822.png,Missing Fixture,Calf Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
895,J. Garner,https://media.api-sports.io/football/players/895.png,Missing Fixture,Lower Back Injury,Everton
284500,T. Iroegbunam,https://media.api-sports.io/football/players/284500.png,Missing Fixture,Ankle Injury,Everton
18758,S. Coleman,https://media.api-sports.io/football/players/18758.png,Questionable,Thigh Injury,Everton
18929,D. McNeil,https://media.api-sports.io/football/players/18929.png,Questionable,Knee Injury,Everton
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
195717,Y. Mosquera,https://media.api-sports.io/football/players/195717.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Missing Fixture,Knee Injury,Wolves
388777,B. Meupiyou,https://media.api-sports.io/football/players/388777.png,Questionable,Injury,Wolves
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
130421,W. Smallbone,https://media.api-sports.io/football/players/130421.png,Missing Fixture,Thigh Injury,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Missing Fixture,Thigh Injury,Southampton
18873,R. Fraser,https://media.api-sports.io/football/players/18873.png,Questionable,Injury,Southampton
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
296,J. Milner,https://media.api-sports.io/football/players/296.png,Missing Fixture,Thigh Injury,Brighton
19265,A. Webster,https://media.api-sports.io/football/players/19265.png,Missing Fixture,Muscle Injury,Brighton
18963,L. Dunk,https://media.api-sports.io/football/players/18963.png,Questionable,Calf Injury,Brighton
383685,Y. Minteh,https://media.api-sports.io/football/players/383685.png,Questionable,Muscle Injury,Brighton
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
567,R. Dias,https://media.api-sports.io/football/players/567.png,Missing Fixture,Injury,Manchester City
19187,J. Grealish,https://media.api-sports.io/football/players/19187.png,Missing Fixture,Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Missing Fixture,Knee Injury,Manchester City
626,J. Stones,https://media.api-sports.io/football/players/626.png,Missing Fixture,Ankle Injury,Manchester City
280,Alisson,https://media.api-sports.io/football/players/280.png,Missing Fixture,Hamstring Injury,Liverpool
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Missing Fixture,Muscle Injury,Liverpool
2678,Diogo Jota,https://media.api-sports.io/football/players/2678.png,Missing Fixture,Chest Injury,Liverpool
19035,H. Elliott,https://media.api-sports.io/football/players/19035.png,Missing Fixture,Broken ankle,Liverpool
2287,R. Barkley,https://media.api-sports.io/football/players/2287.png,Missing Fixture,Muscle Injury,Aston Villa
19298,M. Cash,https://media.api-sports.io/football/players/19298.png,Missing Fixture,Calf Injury,Aston Villa
2935,H. Maguire,https://media.api-sports.io/football/players/2935.png,Missing Fixture,Muscle Injury,Manchester United
284322,K. Mainoo,https://media.api-sports.io/football/players/284322.png,Missing Fixture,Muscle Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Questionable,Ankle Injury,Leicester
19004,B. De Cordova-Reid,https://media.api-sports.io/football/players/19004.png,Questionable,Calf Injury,Leicester
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
22149,I. Sangare,https://media.api-sports.io/football/players/22149.png,Missing Fixture,Lacking Match Fitness,Nottingham Forest
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
380690,M. Moore,https://media.api-sports.io/football/players/380690.png,Missing Fixture,Illness,Tottenham
336564,W. Odobert,https://media.api-sports.io/football/players/336564.png,Missing Fixture,Thigh Injury,Tottenham
2413,Richarlison,https://media.api-sports.io/football/players/2413.png,Missing Fixture,Thigh Injury,Tottenham
152849,M. van de Ven,https://media.api-sports.io/football/players/152849.png,Missing Fixture,Thigh Injury,Tottenham
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
127579,J. Greaves,https://media.api-sports.io/football/players/127579.png,Missing Fixture,Thigh Injury,Ipswich
19365,C. Ogbene,https://media.api-sports.io/football/players/19365.png,Missing Fixture,Calf Injury,Ipswich
